"RANSOME, JENNIFER AM",PSYLOCKE/ELISABETH B
PSYLOCKE/ELISABETH B,DAZZLER II/ALLISON B
PSYLOCKE/ELISABETH B,STORM/ORORO MUNROE S
PSYLOCKE/ELISABETH B,"SUMMERS, MADELYNE MA"
PSYLOCKE/ELISABETH B,WOLVERINE/LOGAN 
PSYLOCKE/ELISABETH B,ROGUE /
PSYLOCKE/ELISABETH B,"MOREAU, PHILLIP"
PSYLOCKE/ELISABETH B,"MOREAU, DAVID"
PSYLOCKE/ELISABETH B,HAVOK/ALEX SUMMERS 
PSYLOCKE/ELISABETH B,COLOSSUS II/PETER RA
PSYLOCKE/ELISABETH B,LONGSHOT
LONGSHOT,DAZZLER II/ALLISON B
LONGSHOT,STORM/ORORO MUNROE S
LONGSHOT,"SUMMERS, MADELYNE MA"
LONGSHOT,WOLVERINE/LOGAN 
LONGSHOT,ROGUE /
LONGSHOT,"MOREAU, PHILLIP"
LONGSHOT,"MOREAU, DAVID"
LONGSHOT,HAVOK/ALEX SUMMERS 
LONGSHOT,COLOSSUS II/PETER RA
COLOSSUS II/PETER RA,DAZZLER II/ALLISON B
COLOSSUS II/PETER RA,STORM/ORORO MUNROE S
COLOSSUS II/PETER RA,"SUMMERS, MADELYNE MA"
COLOSSUS II/PETER RA,WOLVERINE/LOGAN 
COLOSSUS II/PETER RA,ROGUE /
COLOSSUS II/PETER RA,"MOREAU, PHILLIP"
COLOSSUS II/PETER RA,"MOREAU, DAVID"
COLOSSUS II/PETER RA,HAVOK/ALEX SUMMERS 
HAVOK/ALEX SUMMERS ,DAZZLER II/ALLISON B
HAVOK/ALEX SUMMERS ,STORM/ORORO MUNROE S
HAVOK/ALEX SUMMERS ,"SUMMERS, MADELYNE MA"
HAVOK/ALEX SUMMERS ,WOLVERINE/LOGAN 
HAVOK/ALEX SUMMERS ,ROGUE /
HAVOK/ALEX SUMMERS ,"MOREAU, PHILLIP"
HAVOK/ALEX SUMMERS ,"MOREAU, DAVID"
"MOREAU, DAVID",DAZZLER II/ALLISON B
"MOREAU, DAVID",STORM/ORORO MUNROE S
"MOREAU, DAVID","SUMMERS, MADELYNE MA"
"MOREAU, DAVID",WOLVERINE/LOGAN 
"MOREAU, DAVID",ROGUE /
"MOREAU, DAVID","MOREAU, PHILLIP"
"MOREAU, PHILLIP",DAZZLER II/ALLISON B
"MOREAU, PHILLIP",STORM/ORORO MUNROE S
"MOREAU, PHILLIP","SUMMERS, MADELYNE MA"
"MOREAU, PHILLIP",WOLVERINE/LOGAN 
"MOREAU, PHILLIP",ROGUE /
ROGUE /,DAZZLER II/ALLISON B
ROGUE /,STORM/ORORO MUNROE S
ROGUE /,"SUMMERS, MADELYNE MA"
ROGUE /,WOLVERINE/LOGAN 
WOLVERINE/LOGAN ,DAZZLER II/ALLISON B
WOLVERINE/LOGAN ,STORM/ORORO MUNROE S
WOLVERINE/LOGAN ,"SUMMERS, MADELYNE MA"
"SUMMERS, MADELYNE MA",DAZZLER II/ALLISON B
"SUMMERS, MADELYNE MA",STORM/ORORO MUNROE S
STORM/ORORO MUNROE S,DAZZLER II/ALLISON B
LONGSHOT,WOLVERINE/LOGAN 
LONGSHOT,HAVOK/ALEX SUMMERS 
LONGSHOT,S'YM
LONGSHOT,STORM/ORORO MUNROE S
LONGSHOT,ROGUE /
LONGSHOT,"CONOVER, REV. WILLIA"
LONGSHOT,"SUMMERS, MADELYNE MA"
LONGSHOT,DAZZLER II/ALLISON B
LONGSHOT,"TILBY, TRISH/PATRICI"
LONGSHOT,PSYLOCKE/ELISABETH B
LONGSHOT,GATEWAY
LONGSHOT,COLOSSUS II/PETER RA
LONGSHOT,"CONOVER, HANNAH"
"CONOVER, HANNAH",WOLVERINE/LOGAN 
"CONOVER, HANNAH",HAVOK/ALEX SUMMERS 
"CONOVER, HANNAH",S'YM
"CONOVER, HANNAH",STORM/ORORO MUNROE S
"CONOVER, HANNAH",ROGUE /
"CONOVER, HANNAH","CONOVER, REV. WILLIA"
"CONOVER, HANNAH","SUMMERS, MADELYNE MA"
"CONOVER, HANNAH",DAZZLER II/ALLISON B
"CONOVER, HANNAH","TILBY, TRISH/PATRICI"
"CONOVER, HANNAH",PSYLOCKE/ELISABETH B
"CONOVER, HANNAH",GATEWAY
"CONOVER, HANNAH",COLOSSUS II/PETER RA
COLOSSUS II/PETER RA,WOLVERINE/LOGAN 
COLOSSUS II/PETER RA,HAVOK/ALEX SUMMERS 
COLOSSUS II/PETER RA,S'YM
COLOSSUS II/PETER RA,STORM/ORORO MUNROE S
COLOSSUS II/PETER RA,ROGUE /
COLOSSUS II/PETER RA,"CONOVER, REV. WILLIA"
COLOSSUS II/PETER RA,"SUMMERS, MADELYNE MA"
COLOSSUS II/PETER RA,DAZZLER II/ALLISON B
COLOSSUS II/PETER RA,"TILBY, TRISH/PATRICI"
COLOSSUS II/PETER RA,PSYLOCKE/ELISABETH B
COLOSSUS II/PETER RA,GATEWAY
GATEWAY,WOLVERINE/LOGAN 
GATEWAY,HAVOK/ALEX SUMMERS 
GATEWAY,S'YM
GATEWAY,STORM/ORORO MUNROE S
GATEWAY,ROGUE /
GATEWAY,"CONOVER, REV. WILLIA"
GATEWAY,"SUMMERS, MADELYNE MA"
GATEWAY,DAZZLER II/ALLISON B
GATEWAY,"TILBY, TRISH/PATRICI"
GATEWAY,PSYLOCKE/ELISABETH B
PSYLOCKE/ELISABETH B,WOLVERINE/LOGAN 
PSYLOCKE/ELISABETH B,HAVOK/ALEX SUMMERS 
PSYLOCKE/ELISABETH B,S'YM
PSYLOCKE/ELISABETH B,STORM/ORORO MUNROE S
PSYLOCKE/ELISABETH B,ROGUE /
PSYLOCKE/ELISABETH B,"CONOVER, REV. WILLIA"
PSYLOCKE/ELISABETH B,"SUMMERS, MADELYNE MA"
PSYLOCKE/ELISABETH B,DAZZLER II/ALLISON B
PSYLOCKE/ELISABETH B,"TILBY, TRISH/PATRICI"
"TILBY, TRISH/PATRICI",WOLVERINE/LOGAN 
"TILBY, TRISH/PATRICI",HAVOK/ALEX SUMMERS 
"TILBY, TRISH/PATRICI",S'YM
"TILBY, TRISH/PATRICI",STORM/ORORO MUNROE S
"TILBY, TRISH/PATRICI",ROGUE /
"TILBY, TRISH/PATRICI","CONOVER, REV. WILLIA"
"TILBY, TRISH/PATRICI","SUMMERS, MADELYNE MA"
"TILBY, TRISH/PATRICI",DAZZLER II/ALLISON B
DAZZLER II/ALLISON B,WOLVERINE/LOGAN 
DAZZLER II/ALLISON B,HAVOK/ALEX SUMMERS 
DAZZLER II/ALLISON B,S'YM
DAZZLER II/ALLISON B,STORM/ORORO MUNROE S
DAZZLER II/ALLISON B,ROGUE /
DAZZLER II/ALLISON B,"CONOVER, REV. WILLIA"
DAZZLER II/ALLISON B,"SUMMERS, MADELYNE MA"
"SUMMERS, MADELYNE MA",WOLVERINE/LOGAN 
"SUMMERS, MADELYNE MA",HAVOK/ALEX SUMMERS 
"SUMMERS, MADELYNE MA",S'YM
"SUMMERS, MADELYNE MA",STORM/ORORO MUNROE S
"SUMMERS, MADELYNE MA",ROGUE /
"SUMMERS, MADELYNE MA","CONOVER, REV. WILLIA"
"CONOVER, REV. WILLIA",WOLVERINE/LOGAN 
"CONOVER, REV. WILLIA",HAVOK/ALEX SUMMERS 
"CONOVER, REV. WILLIA",S'YM
"CONOVER, REV. WILLIA",STORM/ORORO MUNROE S
"CONOVER, REV. WILLIA",ROGUE /
ROGUE /,WOLVERINE/LOGAN 
ROGUE /,HAVOK/ALEX SUMMERS 
ROGUE /,S'YM
ROGUE /,STORM/ORORO MUNROE S
STORM/ORORO MUNROE S,WOLVERINE/LOGAN 
STORM/ORORO MUNROE S,HAVOK/ALEX SUMMERS 
STORM/ORORO MUNROE S,S'YM
S'YM,WOLVERINE/LOGAN 
S'YM,HAVOK/ALEX SUMMERS 
HAVOK/ALEX SUMMERS ,WOLVERINE/LOGAN 
COLOSSUS II/PETER RA,ROGUE /
COLOSSUS II/PETER RA,STORM/ORORO MUNROE S
COLOSSUS II/PETER RA,GATEWAY
COLOSSUS II/PETER RA,WOLVERINE/LOGAN 
COLOSSUS II/PETER RA,LONGSHOT
COLOSSUS II/PETER RA,DAZZLER II/ALLISON B
COLOSSUS II/PETER RA,PIPELINE/CORMICK GRI
COLOSSUS II/PETER RA,PUNCHOUT
COLOSSUS II/PETER RA,"SUMMERS, MADELYNE MA"
COLOSSUS II/PETER RA,"RANSOME, JENNIFER AM"
COLOSSUS II/PETER RA,HAVOK/ALEX SUMMERS 
COLOSSUS II/PETER RA,HAWKSHAW
COLOSSUS II/PETER RA,PSYLOCKE/ELISABETH B
PSYLOCKE/ELISABETH B,ROGUE /
PSYLOCKE/ELISABETH B,STORM/ORORO MUNROE S
PSYLOCKE/ELISABETH B,GATEWAY
PSYLOCKE/ELISABETH B,WOLVERINE/LOGAN 
PSYLOCKE/ELISABETH B,LONGSHOT
PSYLOCKE/ELISABETH B,DAZZLER II/ALLISON B
PSYLOCKE/ELISABETH B,PIPELINE/CORMICK GRI
PSYLOCKE/ELISABETH B,PUNCHOUT
PSYLOCKE/ELISABETH B,"SUMMERS, MADELYNE MA"
PSYLOCKE/ELISABETH B,"RANSOME, JENNIFER AM"
PSYLOCKE/ELISABETH B,HAVOK/ALEX SUMMERS 
PSYLOCKE/ELISABETH B,HAWKSHAW
HAWKSHAW,ROGUE /
HAWKSHAW,STORM/ORORO MUNROE S
HAWKSHAW,GATEWAY
HAWKSHAW,WOLVERINE/LOGAN 
HAWKSHAW,LONGSHOT
HAWKSHAW,DAZZLER II/ALLISON B
HAWKSHAW,PIPELINE/CORMICK GRI
HAWKSHAW,PUNCHOUT
HAWKSHAW,"SUMMERS, MADELYNE MA"
HAWKSHAW,"RANSOME, JENNIFER AM"
HAWKSHAW,HAVOK/ALEX SUMMERS 
HAVOK/ALEX SUMMERS ,ROGUE /
HAVOK/ALEX SUMMERS ,STORM/ORORO MUNROE S
HAVOK/ALEX SUMMERS ,GATEWAY
HAVOK/ALEX SUMMERS ,WOLVERINE/LOGAN 
HAVOK/ALEX SUMMERS ,LONGSHOT
HAVOK/ALEX SUMMERS ,DAZZLER II/ALLISON B
HAVOK/ALEX SUMMERS ,PIPELINE/CORMICK GRI
HAVOK/ALEX SUMMERS ,PUNCHOUT
HAVOK/ALEX SUMMERS ,"SUMMERS, MADELYNE MA"
HAVOK/ALEX SUMMERS ,"RANSOME, JENNIFER AM"
"RANSOME, JENNIFER AM",ROGUE /
"RANSOME, JENNIFER AM",STORM/ORORO MUNROE S
"RANSOME, JENNIFER AM",GATEWAY
"RANSOME, JENNIFER AM",WOLVERINE/LOGAN 
"RANSOME, JENNIFER AM",LONGSHOT
"RANSOME, JENNIFER AM",DAZZLER II/ALLISON B
"RANSOME, JENNIFER AM",PIPELINE/CORMICK GRI
"RANSOME, JENNIFER AM",PUNCHOUT
"RANSOME, JENNIFER AM","SUMMERS, MADELYNE MA"
"SUMMERS, MADELYNE MA",ROGUE /
"SUMMERS, MADELYNE MA",STORM/ORORO MUNROE S
"SUMMERS, MADELYNE MA",GATEWAY
"SUMMERS, MADELYNE MA",WOLVERINE/LOGAN 
"SUMMERS, MADELYNE MA",LONGSHOT
"SUMMERS, MADELYNE MA",DAZZLER II/ALLISON B
"SUMMERS, MADELYNE MA",PIPELINE/CORMICK GRI
"SUMMERS, MADELYNE MA",PUNCHOUT
PUNCHOUT,ROGUE /
PUNCHOUT,STORM/ORORO MUNROE S
PUNCHOUT,GATEWAY
PUNCHOUT,WOLVERINE/LOGAN 
PUNCHOUT,LONGSHOT
PUNCHOUT,DAZZLER II/ALLISON B
PUNCHOUT,PIPELINE/CORMICK GRI
PIPELINE/CORMICK GRI,ROGUE /
PIPELINE/CORMICK GRI,STORM/ORORO MUNROE S
PIPELINE/CORMICK GRI,GATEWAY
PIPELINE/CORMICK GRI,WOLVERINE/LOGAN 
PIPELINE/CORMICK GRI,LONGSHOT
PIPELINE/CORMICK GRI,DAZZLER II/ALLISON B
DAZZLER II/ALLISON B,ROGUE /
DAZZLER II/ALLISON B,STORM/ORORO MUNROE S
DAZZLER II/ALLISON B,GATEWAY
DAZZLER II/ALLISON B,WOLVERINE/LOGAN 
DAZZLER II/ALLISON B,LONGSHOT
LONGSHOT,ROGUE /
LONGSHOT,STORM/ORORO MUNROE S
LONGSHOT,GATEWAY
LONGSHOT,WOLVERINE/LOGAN 
WOLVERINE/LOGAN ,ROGUE /
WOLVERINE/LOGAN ,STORM/ORORO MUNROE S
WOLVERINE/LOGAN ,GATEWAY
GATEWAY,ROGUE /
GATEWAY,STORM/ORORO MUNROE S
STORM/ORORO MUNROE S,ROGUE /
TIGRA/GREER NELSON,THOR/DR. DONALD BLAK
TIGRA/GREER NELSON,IRON MAN/TONY STARK 
TIGRA/GREER NELSON,SILVER SURFER/NORRIN
TIGRA/GREER NELSON,MOLECULE MAN/OWEN RE
TIGRA/GREER NELSON,CAPTAIN AMERICA
CAPTAIN AMERICA,THOR/DR. DONALD BLAK
CAPTAIN AMERICA,IRON MAN/TONY STARK 
CAPTAIN AMERICA,SILVER SURFER/NORRIN
CAPTAIN AMERICA,MOLECULE MAN/OWEN RE
MOLECULE MAN/OWEN RE,THOR/DR. DONALD BLAK
MOLECULE MAN/OWEN RE,IRON MAN/TONY STARK 
MOLECULE MAN/OWEN RE,SILVER SURFER/NORRIN
SILVER SURFER/NORRIN,THOR/DR. DONALD BLAK
SILVER SURFER/NORRIN,IRON MAN/TONY STARK 
IRON MAN/TONY STARK ,THOR/DR. DONALD BLAK
CAPTAIN AMERICA,"SOUTHERN, CANDY"
CAPTAIN AMERICA,WASP/JANET VAN DYNE 
CAPTAIN AMERICA,ANGEL/WARREN KENNETH
CAPTAIN AMERICA,"JARVIS, EDWIN "
CAPTAIN AMERICA,TIGRA/GREER NELSON
CAPTAIN AMERICA,IRON MAN/TONY STARK 
CAPTAIN AMERICA,GHOST RIDER II/JOHNN
CAPTAIN AMERICA,THOR/DR. DONALD BLAK
CAPTAIN AMERICA,ANT-MAN/DR. HENRY J.
ANT-MAN/DR. HENRY J.,"SOUTHERN, CANDY"
ANT-MAN/DR. HENRY J.,WASP/JANET VAN DYNE 
ANT-MAN/DR. HENRY J.,ANGEL/WARREN KENNETH
ANT-MAN/DR. HENRY J.,"JARVIS, EDWIN "
ANT-MAN/DR. HENRY J.,TIGRA/GREER NELSON
ANT-MAN/DR. HENRY J.,IRON MAN/TONY STARK 
ANT-MAN/DR. HENRY J.,GHOST RIDER II/JOHNN
ANT-MAN/DR. HENRY J.,THOR/DR. DONALD BLAK
THOR/DR. DONALD BLAK,"SOUTHERN, CANDY"
THOR/DR. DONALD BLAK,WASP/JANET VAN DYNE 
THOR/DR. DONALD BLAK,ANGEL/WARREN KENNETH
THOR/DR. DONALD BLAK,"JARVIS, EDWIN "
THOR/DR. DONALD BLAK,TIGRA/GREER NELSON
THOR/DR. DONALD BLAK,IRON MAN/TONY STARK 
THOR/DR. DONALD BLAK,GHOST RIDER II/JOHNN
GHOST RIDER II/JOHNN,"SOUTHERN, CANDY"
GHOST RIDER II/JOHNN,WASP/JANET VAN DYNE 
GHOST RIDER II/JOHNN,ANGEL/WARREN KENNETH
GHOST RIDER II/JOHNN,"JARVIS, EDWIN "
GHOST RIDER II/JOHNN,TIGRA/GREER NELSON
GHOST RIDER II/JOHNN,IRON MAN/TONY STARK 
IRON MAN/TONY STARK ,"SOUTHERN, CANDY"
IRON MAN/TONY STARK ,WASP/JANET VAN DYNE 
IRON MAN/TONY STARK ,ANGEL/WARREN KENNETH
IRON MAN/TONY STARK ,"JARVIS, EDWIN "
IRON MAN/TONY STARK ,TIGRA/GREER NELSON
TIGRA/GREER NELSON,"SOUTHERN, CANDY"
TIGRA/GREER NELSON,WASP/JANET VAN DYNE 
TIGRA/GREER NELSON,ANGEL/WARREN KENNETH
TIGRA/GREER NELSON,"JARVIS, EDWIN "
"JARVIS, EDWIN ","SOUTHERN, CANDY"
"JARVIS, EDWIN ",WASP/JANET VAN DYNE 
"JARVIS, EDWIN ",ANGEL/WARREN KENNETH
ANGEL/WARREN KENNETH,"SOUTHERN, CANDY"
ANGEL/WARREN KENNETH,WASP/JANET VAN DYNE 
WASP/JANET VAN DYNE ,"SOUTHERN, CANDY"
"ARBOGAST, BAMBI",CAPTAIN AMERICA
"ARBOGAST, BAMBI",EGGHEAD/PROF. ELIHAS
"ARBOGAST, BAMBI","STARR, TRIXIE TRISH"
"ARBOGAST, BAMBI",THOR/DR. DONALD BLAK
"ARBOGAST, BAMBI","JARVIS, EDWIN "
"ARBOGAST, BAMBI",IRON MAN/TONY STARK 
"ARBOGAST, BAMBI",WASP/JANET VAN DYNE 
"ARBOGAST, BAMBI",ANT-MAN/DR. HENRY J.
"ARBOGAST, BAMBI","STANKOWICZ, FABIAN"
"STANKOWICZ, FABIAN",CAPTAIN AMERICA
"STANKOWICZ, FABIAN",EGGHEAD/PROF. ELIHAS
"STANKOWICZ, FABIAN","STARR, TRIXIE TRISH"
"STANKOWICZ, FABIAN",THOR/DR. DONALD BLAK
"STANKOWICZ, FABIAN","JARVIS, EDWIN "
"STANKOWICZ, FABIAN",IRON MAN/TONY STARK 
"STANKOWICZ, FABIAN",WASP/JANET VAN DYNE 
"STANKOWICZ, FABIAN",ANT-MAN/DR. HENRY J.
ANT-MAN/DR. HENRY J.,CAPTAIN AMERICA
ANT-MAN/DR. HENRY J.,EGGHEAD/PROF. ELIHAS
ANT-MAN/DR. HENRY J.,"STARR, TRIXIE TRISH"
ANT-MAN/DR. HENRY J.,THOR/DR. DONALD BLAK
ANT-MAN/DR. HENRY J.,"JARVIS, EDWIN "
ANT-MAN/DR. HENRY J.,IRON MAN/TONY STARK 
ANT-MAN/DR. HENRY J.,WASP/JANET VAN DYNE 
WASP/JANET VAN DYNE ,CAPTAIN AMERICA
WASP/JANET VAN DYNE ,EGGHEAD/PROF. ELIHAS
WASP/JANET VAN DYNE ,"STARR, TRIXIE TRISH"
WASP/JANET VAN DYNE ,THOR/DR. DONALD BLAK
WASP/JANET VAN DYNE ,"JARVIS, EDWIN "
WASP/JANET VAN DYNE ,IRON MAN/TONY STARK 
IRON MAN/TONY STARK ,CAPTAIN AMERICA
IRON MAN/TONY STARK ,EGGHEAD/PROF. ELIHAS
IRON MAN/TONY STARK ,"STARR, TRIXIE TRISH"
IRON MAN/TONY STARK ,THOR/DR. DONALD BLAK
IRON MAN/TONY STARK ,"JARVIS, EDWIN "
"JARVIS, EDWIN ",CAPTAIN AMERICA
"JARVIS, EDWIN ",EGGHEAD/PROF. ELIHAS
"JARVIS, EDWIN ","STARR, TRIXIE TRISH"
"JARVIS, EDWIN ",THOR/DR. DONALD BLAK
THOR/DR. DONALD BLAK,CAPTAIN AMERICA
THOR/DR. DONALD BLAK,EGGHEAD/PROF. ELIHAS
THOR/DR. DONALD BLAK,"STARR, TRIXIE TRISH"
"STARR, TRIXIE TRISH",CAPTAIN AMERICA
"STARR, TRIXIE TRISH",EGGHEAD/PROF. ELIHAS
EGGHEAD/PROF. ELIHAS,CAPTAIN AMERICA
TIGRA/GREER NELSON,THING/BENJAMIN J. GR
TIGRA/GREER NELSON,CAPTAIN AMERICA
TIGRA/GREER NELSON,INVISIBLE WOMAN/SUE 
TIGRA/GREER NELSON,HUMAN TORCH/JOHNNY S
TIGRA/GREER NELSON,THOR/DR. DONALD BLAK
TIGRA/GREER NELSON,"JARVIS, EDWIN "
TIGRA/GREER NELSON,IRON MAN/TONY STARK 
TIGRA/GREER NELSON,MOLECULE MAN/OWEN RE
TIGRA/GREER NELSON,SILVER SURFER/NORRIN
TIGRA/GREER NELSON,MR. FANTASTIC/REED R
MR. FANTASTIC/REED R,THING/BENJAMIN J. GR
MR. FANTASTIC/REED R,CAPTAIN AMERICA
MR. FANTASTIC/REED R,INVISIBLE WOMAN/SUE 
MR. FANTASTIC/REED R,HUMAN TORCH/JOHNNY S
MR. FANTASTIC/REED R,THOR/DR. DONALD BLAK
MR. FANTASTIC/REED R,"JARVIS, EDWIN "
MR. FANTASTIC/REED R,IRON MAN/TONY STARK 
MR. FANTASTIC/REED R,MOLECULE MAN/OWEN RE
MR. FANTASTIC/REED R,SILVER SURFER/NORRIN
SILVER SURFER/NORRIN,THING/BENJAMIN J. GR
SILVER SURFER/NORRIN,CAPTAIN AMERICA
SILVER SURFER/NORRIN,INVISIBLE WOMAN/SUE 
SILVER SURFER/NORRIN,HUMAN TORCH/JOHNNY S
SILVER SURFER/NORRIN,THOR/DR. DONALD BLAK
SILVER SURFER/NORRIN,"JARVIS, EDWIN "
SILVER SURFER/NORRIN,IRON MAN/TONY STARK 
SILVER SURFER/NORRIN,MOLECULE MAN/OWEN RE
MOLECULE MAN/OWEN RE,THING/BENJAMIN J. GR
MOLECULE MAN/OWEN RE,CAPTAIN AMERICA
MOLECULE MAN/OWEN RE,INVISIBLE WOMAN/SUE 
MOLECULE MAN/OWEN RE,HUMAN TORCH/JOHNNY S
MOLECULE MAN/OWEN RE,THOR/DR. DONALD BLAK
MOLECULE MAN/OWEN RE,"JARVIS, EDWIN "
MOLECULE MAN/OWEN RE,IRON MAN/TONY STARK 
IRON MAN/TONY STARK ,THING/BENJAMIN J. GR
IRON MAN/TONY STARK ,CAPTAIN AMERICA
IRON MAN/TONY STARK ,INVISIBLE WOMAN/SUE 
IRON MAN/TONY STARK ,HUMAN TORCH/JOHNNY S
IRON MAN/TONY STARK ,THOR/DR. DONALD BLAK
IRON MAN/TONY STARK ,"JARVIS, EDWIN "
"JARVIS, EDWIN ",THING/BENJAMIN J. GR
"JARVIS, EDWIN ",CAPTAIN AMERICA
"JARVIS, EDWIN ",INVISIBLE WOMAN/SUE 
"JARVIS, EDWIN ",HUMAN TORCH/JOHNNY S
"JARVIS, EDWIN ",THOR/DR. DONALD BLAK
THOR/DR. DONALD BLAK,THING/BENJAMIN J. GR
THOR/DR. DONALD BLAK,CAPTAIN AMERICA
THOR/DR. DONALD BLAK,INVISIBLE WOMAN/SUE 
THOR/DR. DONALD BLAK,HUMAN TORCH/JOHNNY S
HUMAN TORCH/JOHNNY S,THING/BENJAMIN J. GR
HUMAN TORCH/JOHNNY S,CAPTAIN AMERICA
HUMAN TORCH/JOHNNY S,INVISIBLE WOMAN/SUE 
INVISIBLE WOMAN/SUE ,THING/BENJAMIN J. GR
INVISIBLE WOMAN/SUE ,CAPTAIN AMERICA
CAPTAIN AMERICA,THING/BENJAMIN J. GR
ICEMAN/ROBERT BOBBY ,HERCULES [GREEK GOD]
ICEMAN/ROBERT BOBBY ,"JARVIS, EDWIN "
ICEMAN/ROBERT BOBBY ,VISION 
ICEMAN/ROBERT BOBBY ,BLACK PANTHER/T'CHAL
ICEMAN/ROBERT BOBBY ,IRON MAN/TONY STARK 
ICEMAN/ROBERT BOBBY ,BLACK WIDOW/NATASHA 
ICEMAN/ROBERT BOBBY ,ANT-MAN/DR. HENRY J.
ICEMAN/ROBERT BOBBY ,MOON KNIGHT/MARC SPE
ICEMAN/ROBERT BOBBY ,CAPTAIN AMERICA
ICEMAN/ROBERT BOBBY ,ANGEL/WARREN KENNETH
ICEMAN/ROBERT BOBBY ,THOR/DR. DONALD BLAK
ICEMAN/ROBERT BOBBY ,TIGRA/GREER NELSON
ICEMAN/ROBERT BOBBY ,JOCASTA
ICEMAN/ROBERT BOBBY ,MOONDRAGON/HEATHER D
ICEMAN/ROBERT BOBBY ,DAZZLER II/ALLISON B
ICEMAN/ROBERT BOBBY ,WASP/JANET VAN DYNE 
ICEMAN/ROBERT BOBBY ,WONDER MAN/SIMON WIL
ICEMAN/ROBERT BOBBY ,SCARLET WITCH/WANDA 
ICEMAN/ROBERT BOBBY ,HAWK
ICEMAN/ROBERT BOBBY ,BEAST/HENRY &HANK& P
BEAST/HENRY &HANK& P,HERCULES [GREEK GOD]
BEAST/HENRY &HANK& P,"JARVIS, EDWIN "
BEAST/HENRY &HANK& P,VISION 
BEAST/HENRY &HANK& P,BLACK PANTHER/T'CHAL
BEAST/HENRY &HANK& P,IRON MAN/TONY STARK 
BEAST/HENRY &HANK& P,BLACK WIDOW/NATASHA 
BEAST/HENRY &HANK& P,ANT-MAN/DR. HENRY J.
BEAST/HENRY &HANK& P,MOON KNIGHT/MARC SPE
BEAST/HENRY &HANK& P,CAPTAIN AMERICA
BEAST/HENRY &HANK& P,ANGEL/WARREN KENNETH
BEAST/HENRY &HANK& P,THOR/DR. DONALD BLAK
BEAST/HENRY &HANK& P,TIGRA/GREER NELSON
BEAST/HENRY &HANK& P,JOCASTA
BEAST/HENRY &HANK& P,MOONDRAGON/HEATHER D
BEAST/HENRY &HANK& P,DAZZLER II/ALLISON B
BEAST/HENRY &HANK& P,WASP/JANET VAN DYNE 
BEAST/HENRY &HANK& P,WONDER MAN/SIMON WIL
BEAST/HENRY &HANK& P,SCARLET WITCH/WANDA 
BEAST/HENRY &HANK& P,HAWK
HAWK,HERCULES [GREEK GOD]
HAWK,"JARVIS, EDWIN "
HAWK,VISION 
HAWK,BLACK PANTHER/T'CHAL
HAWK,IRON MAN/TONY STARK 
HAWK,BLACK WIDOW/NATASHA 
HAWK,ANT-MAN/DR. HENRY J.
HAWK,MOON KNIGHT/MARC SPE
HAWK,CAPTAIN AMERICA
HAWK,ANGEL/WARREN KENNETH
HAWK,THOR/DR. DONALD BLAK
HAWK,TIGRA/GREER NELSON
HAWK,JOCASTA
HAWK,MOONDRAGON/HEATHER D
HAWK,DAZZLER II/ALLISON B
HAWK,WASP/JANET VAN DYNE 
HAWK,WONDER MAN/SIMON WIL
HAWK,SCARLET WITCH/WANDA 
SCARLET WITCH/WANDA ,HERCULES [GREEK GOD]
SCARLET WITCH/WANDA ,"JARVIS, EDWIN "
SCARLET WITCH/WANDA ,VISION 
SCARLET WITCH/WANDA ,BLACK PANTHER/T'CHAL
SCARLET WITCH/WANDA ,IRON MAN/TONY STARK 
SCARLET WITCH/WANDA ,BLACK WIDOW/NATASHA 
SCARLET WITCH/WANDA ,ANT-MAN/DR. HENRY J.
SCARLET WITCH/WANDA ,MOON KNIGHT/MARC SPE
SCARLET WITCH/WANDA ,CAPTAIN AMERICA
SCARLET WITCH/WANDA ,ANGEL/WARREN KENNETH
SCARLET WITCH/WANDA ,THOR/DR. DONALD BLAK
SCARLET WITCH/WANDA ,TIGRA/GREER NELSON
SCARLET WITCH/WANDA ,JOCASTA
SCARLET WITCH/WANDA ,MOONDRAGON/HEATHER D
SCARLET WITCH/WANDA ,DAZZLER II/ALLISON B
SCARLET WITCH/WANDA ,WASP/JANET VAN DYNE 
SCARLET WITCH/WANDA ,WONDER MAN/SIMON WIL
WONDER MAN/SIMON WIL,HERCULES [GREEK GOD]
WONDER MAN/SIMON WIL,"JARVIS, EDWIN "
WONDER MAN/SIMON WIL,VISION 
WONDER MAN/SIMON WIL,BLACK PANTHER/T'CHAL
WONDER MAN/SIMON WIL,IRON MAN/TONY STARK 
WONDER MAN/SIMON WIL,BLACK WIDOW/NATASHA 
WONDER MAN/SIMON WIL,ANT-MAN/DR. HENRY J.
WONDER MAN/SIMON WIL,MOON KNIGHT/MARC SPE
WONDER MAN/SIMON WIL,CAPTAIN AMERICA
WONDER MAN/SIMON WIL,ANGEL/WARREN KENNETH
WONDER MAN/SIMON WIL,THOR/DR. DONALD BLAK
WONDER MAN/SIMON WIL,TIGRA/GREER NELSON
WONDER MAN/SIMON WIL,JOCASTA
WONDER MAN/SIMON WIL,MOONDRAGON/HEATHER D
WONDER MAN/SIMON WIL,DAZZLER II/ALLISON B
WONDER MAN/SIMON WIL,WASP/JANET VAN DYNE 
WASP/JANET VAN DYNE ,HERCULES [GREEK GOD]
